"";"V1";"V2"
"51";"https://www.vlr.gg/team/4686/fire-flux-esports";"https://www.vlr.gg/team/6132/stanbul-wildcats"
"52";"https://www.vlr.gg/team/5310/fenerbah-e-esports";"https://www.vlr.gg/team/4567/papara-supermassive"
"53";"https://www.vlr.gg/team/11176/aym-esports";"https://www.vlr.gg/team/8258/zeta-gaming"
"54";"https://www.vlr.gg/team/8924/ramboot-club";"https://www.vlr.gg/team/4616/ucam-tokiers"
"55";"https://www.vlr.gg/team/11273/3dmax";"https://www.vlr.gg/team/11603/blx-utd"
"56";"https://www.vlr.gg/team/4538/team-queso";"https://www.vlr.gg/team/11177/falcons"
"57";"https://www.vlr.gg/team/9559/zerance";"https://www.vlr.gg/team/8067/begenius"
"58";"https://www.vlr.gg/team/4669/digital-athletics";"https://www.vlr.gg/team/4572/galatasaray-esports"
"59";"https://www.vlr.gg/team/2499/movistar-riders";"https://www.vlr.gg/team/6750/rebels-gaming"
"60";"https://www.vlr.gg/team/11247/sbg";"https://www.vlr.gg/team/2408/heet"
"61";"https://www.vlr.gg/team/6149/case-esports";"https://www.vlr.gg/team/6313/kpi-gaming"
"62";"https://www.vlr.gg/team/581/liberty";"https://www.vlr.gg/team/6946/tbk-esports"
"63";"https://www.vlr.gg/team/11232/joblife";"https://www.vlr.gg/team/7967/mandatory"
"64";"https://www.vlr.gg/team/10188/valiant";"https://www.vlr.gg/team/8128/wylde"
"65";"https://www.vlr.gg/team/1124/red-canids";"https://www.vlr.gg/team/9447/the-union"
"66";"https://www.vlr.gg/team/12009/dd-team";"https://www.vlr.gg/team/1211/totoro-gaming"
"67";"https://www.vlr.gg/team/11982/kunpeng-gaming";"https://www.vlr.gg/team/4460/number-one-player"
"68";"https://www.vlr.gg/team/8086/maru-gaming";"https://www.vlr.gg/team/3945/rio-company"
"69";"https://www.vlr.gg/team/11348/dplus-esports";"https://www.vlr.gg/team/11707/gwangju-shadow"
"70";"https://www.vlr.gg/team/11981/dragon-ranger-gaming";"https://www.vlr.gg/team/5944/night-wings-gaming"
"71";"https://www.vlr.gg/team/11983/kingzone";"https://www.vlr.gg/team/9052/monarch-effect"
"72";"https://www.vlr.gg/team/474/team-liquid";"https://www.vlr.gg/team/6199/team-secret"
"73";"https://www.vlr.gg/team/1316/qlash";"https://www.vlr.gg/team/10094/gmt-esports"
"74";"https://www.vlr.gg/team/3895/macko-esports";"https://www.vlr.gg/team/6127/axolotl"
"75";"https://www.vlr.gg/team/4915/natus-vincere";"https://www.vlr.gg/team/2355/kr-esports"
"76";"https://www.vlr.gg/team/5448/zeta-division";"https://www.vlr.gg/team/2359/leviat-n"
"77";"https://www.vlr.gg/team/11985/rare-atom";"https://www.vlr.gg/team/731/tyloo"
"78";"https://www.vlr.gg/team/8086/maru-gaming";"https://www.vlr.gg/team/11348/dplus-esports"
"79";"https://www.vlr.gg/team/2112/x10-esports";"https://www.vlr.gg/team/2532/louvre"
"80";"https://www.vlr.gg/team/11275/lazy";"https://www.vlr.gg/team/11238/twokay"
"81";"https://www.vlr.gg/team/4686/fire-flux-esports";"https://www.vlr.gg/team/4762/galakticos"
"82";"https://www.vlr.gg/team/11980/four-angry-men";"https://www.vlr.gg/team/4683/invincible-gaming"
"83";"https://www.vlr.gg/team/3107/griffin-e-sports";"https://www.vlr.gg/team/3490/lp33"
"84";"https://www.vlr.gg/team/10400/tim-t-i-tr";"https://www.vlr.gg/team/5931/team-big-baam"
"85";"https://www.vlr.gg/team/6387/bleed";"https://www.vlr.gg/team/10295/team-path"
"86";"https://www.vlr.gg/team/6751/parla-esports";"https://www.vlr.gg/team/9077/s2g-esports"
"87";"https://www.vlr.gg/team/8928/ghetto-artist";"https://www.vlr.gg/team/10597/one-team-esports"
"88";"https://www.vlr.gg/team/2059/team-vitality";"https://www.vlr.gg/team/918/global-esports"
"89";"https://www.vlr.gg/team/1184/fut-esports";"https://www.vlr.gg/team/878/rex-regum-qeon"
"90";"https://www.vlr.gg/team/120/100-thieves";"https://www.vlr.gg/team/1120/edward-gaming"
"91";"https://www.vlr.gg/team/1211/totoro-gaming";"https://www.vlr.gg/team/4460/number-one-player"
"92";"https://www.vlr.gg/team/7039/stream-raiders-nacague";"https://www.vlr.gg/team/11763/sky-empire"
"93";"https://www.vlr.gg/team/5944/night-wings-gaming";"https://www.vlr.gg/team/9052/monarch-effect"
"94";"https://www.vlr.gg/team/3945/rio-company";"https://www.vlr.gg/team/11348/dplus-esports"
"95";"https://www.vlr.gg/team/879/todak";"https://www.vlr.gg/team/2917/enigma-gaming"
"96";"https://www.vlr.gg/team/10594/axx";"https://www.vlr.gg/team/3179/anti-eco-eco-club"
"97";"https://www.vlr.gg/team/5366/action-ph";"https://www.vlr.gg/team/10700/abaddon-abyss"
"98";"https://www.vlr.gg/team/11518/mekong-gaming";"https://www.vlr.gg/team/4330/fancy-united-esports"
"99";"https://www.vlr.gg/team/6132/stanbul-wildcats";"https://www.vlr.gg/team/6751/parla-esports"
"100";"https://www.vlr.gg/team/11304/hero-zero-anubis";"https://www.vlr.gg/team/1110/alter-ego"
"101";"https://www.vlr.gg/team/8925/arf-team";"https://www.vlr.gg/team/8422/hike-digital-esports"
"102";"https://www.vlr.gg/team/731/tyloo";"https://www.vlr.gg/team/12010/bilibili-gaming"
"103";"https://www.vlr.gg/team/10421/the-who";"https://www.vlr.gg/team/8448/bobo"
"104";"https://www.vlr.gg/team/11318/sendtreepay";"https://www.vlr.gg/team/3108/oblivion-force"
"105";"https://www.vlr.gg/team/8470/victory";"https://www.vlr.gg/team/11276/team-lofi"
"106";"https://www.vlr.gg/team/11281/hey-yakiniku";"https://www.vlr.gg/team/10979/kizuna-esports"
"107";"https://www.vlr.gg/team/5310/fenerbah-e-esports";"https://www.vlr.gg/team/2908/thunderbolts-gaming"
"108";"https://www.vlr.gg/team/11980/four-angry-men";"https://www.vlr.gg/team/5443/kone-esc"
"109";"https://www.vlr.gg/team/2/sentinels";"https://www.vlr.gg/team/2593/fnatic"
"110";"https://www.vlr.gg/team/14/t1";"https://www.vlr.gg/team/2406/furia"
"111";"https://www.vlr.gg/team/1412/95x-esports";"https://www.vlr.gg/team/7312/honey-badgers"
"112";"https://www.vlr.gg/team/879/todak";"https://www.vlr.gg/team/2532/louvre"
"113";"https://www.vlr.gg/team/9507/gamelab-alpha";"https://www.vlr.gg/team/5366/action-ph"
"114";"https://www.vlr.gg/team/9727/koopa-troopas";"https://www.vlr.gg/team/11480/mammoth-esc"
"115";"https://www.vlr.gg/team/3437/dewa-united-esports";"https://www.vlr.gg/team/11293/dominatus"
"116";"https://www.vlr.gg/team/6665/team-nkt";"https://www.vlr.gg/team/497/attack-all-around"
"117";"https://www.vlr.gg/team/3945/rio-company";"https://www.vlr.gg/team/11348/dplus-esports"
"118";"https://www.vlr.gg/team/11763/sky-empire";"https://www.vlr.gg/team/10700/abaddon-abyss"
"119";"https://www.vlr.gg/team/11518/mekong-gaming";"https://www.vlr.gg/team/5931/team-big-baam"
"120";"https://www.vlr.gg/team/2908/thunderbolts-gaming";"https://www.vlr.gg/team/4567/papara-supermassive"
"121";"https://www.vlr.gg/team/466/boom-esports";"https://www.vlr.gg/team/1110/alter-ego"
"122";"https://www.vlr.gg/team/622/thailand-attitude";"https://www.vlr.gg/team/7397/xerxia-esports"
"123";"https://www.vlr.gg/team/1211/totoro-gaming";"https://www.vlr.gg/team/9052/monarch-effect"
"124";"https://www.vlr.gg/team/11318/sendtreepay";"https://www.vlr.gg/team/10594/axx"
"125";"https://www.vlr.gg/team/11238/twokay";"https://www.vlr.gg/team/4330/fancy-united-esports"
"126";"https://www.vlr.gg/team/6132/stanbul-wildcats";"https://www.vlr.gg/team/9077/s2g-esports"
"127";"https://www.vlr.gg/team/731/tyloo";"https://www.vlr.gg/team/5443/kone-esc"
"128";"https://www.vlr.gg/team/6199/team-secret";"https://www.vlr.gg/team/4915/natus-vincere"
"129";"https://www.vlr.gg/team/2359/leviat-n";"https://www.vlr.gg/team/2059/team-vitality"
"130";"https://www.vlr.gg/team/1319/funcrew";"https://www.vlr.gg/team/8448/bobo"
"131";"https://www.vlr.gg/team/2112/x10-esports";"https://www.vlr.gg/team/10295/team-path"
"132";"https://www.vlr.gg/team/11529/puggers";"https://www.vlr.gg/team/7031/naos"
"133";"https://www.vlr.gg/team/1211/totoro-gaming";"https://www.vlr.gg/team/5443/kone-esc"
"134";"https://www.vlr.gg/team/10421/the-who";"https://www.vlr.gg/team/11947/next-gen"
"135";"https://www.vlr.gg/team/8422/hike-digital-esports";"https://www.vlr.gg/team/3437/dewa-united-esports"
"136";"https://www.vlr.gg/team/623/sharper-esport";"https://www.vlr.gg/team/4050/full-sense"
"137";"https://www.vlr.gg/team/6387/bleed";"https://www.vlr.gg/team/11281/hey-yakiniku"
"138";"https://www.vlr.gg/team/3490/lp33";"https://www.vlr.gg/team/3179/anti-eco-eco-club"
"139";"https://www.vlr.gg/team/7039/stream-raiders-nacague";"https://www.vlr.gg/team/3136/oasis-gaming"
"140";"https://www.vlr.gg/team/8470/victory";"https://www.vlr.gg/team/11275/lazy"
"141";"https://www.vlr.gg/team/9077/s2g-esports";"https://www.vlr.gg/team/5310/fenerbah-e-esports"
"142";"https://www.vlr.gg/team/2814/bigetron-arctic";"https://www.vlr.gg/team/466/boom-esports"
"143";"https://www.vlr.gg/team/8106/gelida-esports";"https://www.vlr.gg/team/4210/made-in-thailand"
"144";"https://www.vlr.gg/team/9052/monarch-effect";"https://www.vlr.gg/team/731/tyloo"
"145";"https://www.vlr.gg/team/8044/mouz";"https://www.vlr.gg/team/3347/angry-titans"
"146";"https://www.vlr.gg/team/3107/griffin-e-sports";"https://www.vlr.gg/team/10597/one-team-esports"
"147";"https://www.vlr.gg/team/10400/tim-t-i-tr";"https://www.vlr.gg/team/11276/team-lofi"
"148";"https://www.vlr.gg/team/5214/cgn-esports";"https://www.vlr.gg/team/7038/unicorns-of-love"
"149";"https://www.vlr.gg/team/6751/parla-esports";"https://www.vlr.gg/team/4762/galakticos"
"150";"https://www.vlr.gg/team/11274/vikings-fourteen";"https://www.vlr.gg/team/4671/egn-esports"
"151";"https://www.vlr.gg/team/1184/fut-esports";"https://www.vlr.gg/team/120/100-thieves"
"152";"https://www.vlr.gg/team/2593/fnatic";"https://www.vlr.gg/team/2406/furia"
"153";"https://www.vlr.gg/team/4915/natus-vincere";"https://www.vlr.gg/team/2359/leviat-n"
"154";"https://www.vlr.gg/team/120/100-thieves";"https://www.vlr.gg/team/2593/fnatic"
"155";"https://www.vlr.gg/team/6675/the-guard";"https://www.vlr.gg/team/106/tsm"
"156";"https://www.vlr.gg/team/12041/moist-moguls";"https://www.vlr.gg/team/11836/turtle-troop"
"157";"https://www.vlr.gg/team/12011/douyu-gaming";"https://www.vlr.gg/team/12063/j-team"
"158";"https://www.vlr.gg/team/9824/oxyg3nious";"https://www.vlr.gg/team/11986/tjd-esports-club"
"159";"https://www.vlr.gg/team/6132/stanbul-wildcats";"https://www.vlr.gg/team/4669/digital-athletics"
"160";"https://www.vlr.gg/team/4686/fire-flux-esports";"https://www.vlr.gg/team/4567/papara-supermassive"
"161";"https://www.vlr.gg/team/9966/vamonos";"https://www.vlr.gg/team/685/hsdirr"
"162";"https://www.vlr.gg/team/9077/s2g-esports";"https://www.vlr.gg/team/4572/galatasaray-esports"
"163";"https://www.vlr.gg/team/1316/qlash";"https://www.vlr.gg/team/10094/gmt-esports"
"164";"https://www.vlr.gg/team/3895/macko-esports";"https://www.vlr.gg/team/6127/axolotl"
"165";"https://www.vlr.gg/team/7403/who-cars";"https://www.vlr.gg/team/377/bonk"
"166";"https://www.vlr.gg/team/4958/oddik";"https://www.vlr.gg/team/9447/the-union"
"167";"https://www.vlr.gg/team/4141/wlgaming-esports";"https://www.vlr.gg/team/11152/outplayed"
"168";"https://www.vlr.gg/team/11058/g2-esports";"https://www.vlr.gg/team/10725/oxygen-esports"
"169";"https://www.vlr.gg/team/337/faze-clan";"https://www.vlr.gg/team/9353/shopify-rebellion"
"170";"https://www.vlr.gg/team/12011/douyu-gaming";"https://www.vlr.gg/team/9052/monarch-effect"
"171";"https://www.vlr.gg/team/4683/invincible-gaming";"https://www.vlr.gg/team/12009/dd-team"
"172";"https://www.vlr.gg/team/11518/mekong-gaming";"https://www.vlr.gg/team/11276/team-lofi"
"173";"https://www.vlr.gg/team/8470/victory";"https://www.vlr.gg/team/10400/tim-t-i-tr"
"174";"https://www.vlr.gg/team/11980/four-angry-men";"https://www.vlr.gg/team/11982/kunpeng-gaming"
"175";"https://www.vlr.gg/team/5944/night-wings-gaming";"https://www.vlr.gg/team/11981/dragon-ranger-gaming"
"176";"https://www.vlr.gg/team/2908/thunderbolts-gaming";"https://www.vlr.gg/team/4669/digital-athletics"
"177";"https://www.vlr.gg/team/4572/galatasaray-esports";"https://www.vlr.gg/team/5310/fenerbah-e-esports"
"178";"https://www.vlr.gg/team/4894/keyd-stars";"https://www.vlr.gg/team/6946/tbk-esports"
"179";"https://www.vlr.gg/team/11197/disguised";"https://www.vlr.gg/team/11329/oresports"
"180";"https://www.vlr.gg/team/1124/red-canids";"https://www.vlr.gg/team/10735/tropicaos"
"181";"https://www.vlr.gg/team/2362/skull-cracker";"https://www.vlr.gg/team/11896/19esports"
"182";"https://www.vlr.gg/team/11001/m80";"https://www.vlr.gg/team/11602/mad-lions"
"183";"https://www.vlr.gg/team/7269/fusion";"https://www.vlr.gg/team/4094/six-karma"
"184";"https://www.vlr.gg/team/4460/number-one-player";"https://www.vlr.gg/team/11983/kingzone"
"185";"https://www.vlr.gg/team/11238/twokay";"https://www.vlr.gg/team/5931/team-big-baam"
"186";"https://www.vlr.gg/team/804/royal-never-give-up";"https://www.vlr.gg/team/5461/invictus-gaming"
"187";"https://www.vlr.gg/team/11275/lazy";"https://www.vlr.gg/team/4330/fancy-united-esports"
"188";"https://www.vlr.gg/team/9824/oxyg3nious";"https://www.vlr.gg/team/12010/bilibili-gaming"
"189";"https://www.vlr.gg/team/6961/loud";"https://www.vlr.gg/team/8185/drx"
"190";"https://www.vlr.gg/team/9052/monarch-effect";"https://www.vlr.gg/team/4683/invincible-gaming"
"191";"https://www.vlr.gg/team/11980/four-angry-men";"https://www.vlr.gg/team/5944/night-wings-gaming"
"192";"https://www.vlr.gg/team/4460/number-one-player";"https://www.vlr.gg/team/11985/rare-atom"
"193";"https://www.vlr.gg/team/804/royal-never-give-up";"https://www.vlr.gg/team/12010/bilibili-gaming"
"194";"https://www.vlr.gg/team/4915/natus-vincere";"https://www.vlr.gg/team/2593/fnatic"
"195";"https://www.vlr.gg/team/4683/invincible-gaming";"https://www.vlr.gg/team/11980/four-angry-men"
"196";"https://www.vlr.gg/team/11985/rare-atom";"https://www.vlr.gg/team/12010/bilibili-gaming"
"197";"https://www.vlr.gg/team/6961/loud";"https://www.vlr.gg/team/2593/fnatic"
"198";"https://www.vlr.gg/team/10298/xyz";"https://www.vlr.gg/team/12097/antic-esports"
"199";"https://www.vlr.gg/team/4683/invincible-gaming";"https://www.vlr.gg/team/12010/bilibili-gaming"
"200";"https://www.vlr.gg/team/11980/four-angry-men";"https://www.vlr.gg/team/11985/rare-atom"
"201";"https://www.vlr.gg/team/9762/gtz-esports";"https://www.vlr.gg/team/4671/egn-esports"
"202";"https://www.vlr.gg/team/4538/team-queso";"https://www.vlr.gg/team/4616/ucam-tokiers"
"203";"https://www.vlr.gg/team/8946/zero-tenacity";"https://www.vlr.gg/team/6316/anorthosis-famagusta-esports"
"204";"https://www.vlr.gg/team/3531/acend";"https://www.vlr.gg/team/876/enterprise-esports"
"205";"https://www.vlr.gg/team/6191/nom-esports";"https://www.vlr.gg/team/4782/cyber-wolves-esports"
"206";"https://www.vlr.gg/team/5441/anonymo-esports";"https://www.vlr.gg/team/7211/rapid-ninjas"
"207";"https://www.vlr.gg/team/9077/s2g-esports";"https://www.vlr.gg/team/6132/stanbul-wildcats"
"208";"https://www.vlr.gg/team/3531/acend";"https://www.vlr.gg/team/6191/nom-esports"
"209";"https://www.vlr.gg/team/7055/team-liquid-brazil";"https://www.vlr.gg/team/11770/jelly-e-amigas"
"210";"https://www.vlr.gg/team/10094/gmt-esports";"https://www.vlr.gg/team/3895/macko-esports"
"211";"https://www.vlr.gg/team/4567/papara-supermassive";"https://www.vlr.gg/team/4572/galatasaray-esports"
"212";"https://www.vlr.gg/team/8946/zero-tenacity";"https://www.vlr.gg/team/876/enterprise-esports"
"213";"https://www.vlr.gg/team/7039/stream-raiders-nacague";"https://www.vlr.gg/team/9507/gamelab-alpha"
"214";"https://www.vlr.gg/team/11947/next-gen";"https://www.vlr.gg/team/8448/bobo"
"215";"https://www.vlr.gg/team/10421/the-who";"https://www.vlr.gg/team/1412/95x-esports"
"216";"https://www.vlr.gg/team/5366/action-ph";"https://www.vlr.gg/team/10700/abaddon-abyss"
"217";"https://www.vlr.gg/team/10597/one-team-esports";"https://www.vlr.gg/team/3490/lp33"
"218";"https://www.vlr.gg/team/10594/axx";"https://www.vlr.gg/team/3107/griffin-e-sports"
"219";"https://www.vlr.gg/team/4686/fire-flux-esports";"https://www.vlr.gg/team/9077/s2g-esports"
"220";"https://www.vlr.gg/team/6149/case-esports";"https://www.vlr.gg/team/11177/falcons"
"221";"https://www.vlr.gg/team/7969/team-falcons";"https://www.vlr.gg/team/9545/unity-esports"
"222";"https://www.vlr.gg/team/6537/hmble";"https://www.vlr.gg/team/10094/gmt-esports"
"223";"https://www.vlr.gg/team/6193/geekay-esports";"https://www.vlr.gg/team/1470/nasr-esports"
"224";"https://www.vlr.gg/team/2354/optix";"https://www.vlr.gg/team/361/furious-gaming"
"225";"https://www.vlr.gg/team/906/newhappy-esports";"https://www.vlr.gg/team/5944/night-wings-gaming"
"226";"https://www.vlr.gg/team/1110/alter-ego";"https://www.vlr.gg/team/8925/arf-team"
"227";"https://www.vlr.gg/team/3437/dewa-united-esports";"https://www.vlr.gg/team/11293/dominatus"
"228";"https://www.vlr.gg/team/11982/kunpeng-gaming";"https://www.vlr.gg/team/731/tyloo"
"229";"https://www.vlr.gg/team/7312/honey-badgers";"https://www.vlr.gg/team/8448/bobo"
"230";"https://www.vlr.gg/team/7031/naos";"https://www.vlr.gg/team/7039/stream-raiders-nacague"
"231";"https://www.vlr.gg/team/804/royal-never-give-up";"https://www.vlr.gg/team/9824/oxyg3nious"
"232";"https://www.vlr.gg/team/3179/anti-eco-eco-club";"https://www.vlr.gg/team/10597/one-team-esports"
"233";"https://www.vlr.gg/team/3136/oasis-gaming";"https://www.vlr.gg/team/10700/abaddon-abyss"
"234";"https://www.vlr.gg/team/3108/oblivion-force";"https://www.vlr.gg/team/3107/griffin-e-sports"
"235";"https://www.vlr.gg/team/11986/tjd-esports-club";"https://www.vlr.gg/team/11980/four-angry-men"
"236";"https://www.vlr.gg/team/6387/bleed";"https://www.vlr.gg/team/2112/x10-esports"
"237";"https://www.vlr.gg/team/6751/parla-esports";"https://www.vlr.gg/team/4567/papara-supermassive"
"238";"https://www.vlr.gg/team/9447/the-union";"https://www.vlr.gg/team/10735/tropicaos"
"239";"https://www.vlr.gg/team/7695/ebro-gaming";"https://www.vlr.gg/team/367/9z-team"
"240";"https://www.vlr.gg/team/11001/m80";"https://www.vlr.gg/team/11197/disguised"
"241";"https://www.vlr.gg/team/364/all-knights";"https://www.vlr.gg/team/2354/optix"
"242";"https://www.vlr.gg/team/106/tsm";"https://www.vlr.gg/team/11329/oresports"
"243";"https://www.vlr.gg/team/9052/monarch-effect";"https://www.vlr.gg/team/12009/dd-team"
"244";"https://www.vlr.gg/team/2814/bigetron-arctic";"https://www.vlr.gg/team/3437/dewa-united-esports"
"245";"https://www.vlr.gg/team/8925/arf-team";"https://www.vlr.gg/team/11293/dominatus"
"246";"https://www.vlr.gg/team/12011/douyu-gaming";"https://www.vlr.gg/team/12064/nova-esports"
"247";"https://www.vlr.gg/team/1319/funcrew";"https://www.vlr.gg/team/11947/next-gen"
"248";"https://www.vlr.gg/team/10700/abaddon-abyss";"https://www.vlr.gg/team/9507/gamelab-alpha"
"249";"https://www.vlr.gg/team/4460/number-one-player";"https://www.vlr.gg/team/11981/dragon-ranger-gaming"
"250";"https://www.vlr.gg/team/7312/honey-badgers";"https://www.vlr.gg/team/10421/the-who"
"251";"https://www.vlr.gg/team/3108/oblivion-force";"https://www.vlr.gg/team/3490/lp33"
"252";"https://www.vlr.gg/team/2112/x10-esports";"https://www.vlr.gg/team/11281/hey-yakiniku"
"253";"https://www.vlr.gg/team/7039/stream-raiders-nacague";"https://www.vlr.gg/team/5366/action-ph"
"254";"https://www.vlr.gg/team/3179/anti-eco-eco-club";"https://www.vlr.gg/team/10594/axx"
"255";"https://www.vlr.gg/team/11986/tjd-esports-club";"https://www.vlr.gg/team/11980/four-angry-men"
"256";"https://www.vlr.gg/team/12063/j-team";"https://www.vlr.gg/team/11985/rare-atom"
"257";"https://www.vlr.gg/team/879/todak";"https://www.vlr.gg/team/2532/louvre"
"258";"https://www.vlr.gg/team/4958/oddik";"https://www.vlr.gg/team/1124/red-canids"
"259";"https://www.vlr.gg/team/361/furious-gaming";"https://www.vlr.gg/team/7695/ebro-gaming"
"260";"https://www.vlr.gg/team/11058/g2-esports";"https://www.vlr.gg/team/11836/turtle-troop"
"261";"https://www.vlr.gg/team/581/liberty";"https://www.vlr.gg/team/4894/keyd-stars"
"262";"https://www.vlr.gg/team/6675/the-guard";"https://www.vlr.gg/team/11602/mad-lions"
"263";"https://www.vlr.gg/team/5944/night-wings-gaming";"https://www.vlr.gg/team/731/tyloo"
"264";"https://www.vlr.gg/team/804/royal-never-give-up";"https://www.vlr.gg/team/11980/four-angry-men"
"265";"https://www.vlr.gg/team/4210/made-in-thailand";"https://www.vlr.gg/team/497/attack-all-around"
"266";"https://www.vlr.gg/team/466/boom-esports";"https://www.vlr.gg/team/2814/bigetron-arctic"
"267";"https://www.vlr.gg/team/8448/bobo";"https://www.vlr.gg/team/1412/95x-esports"
"268";"https://www.vlr.gg/team/7031/naos";"https://www.vlr.gg/team/3136/oasis-gaming"
"269";"https://www.vlr.gg/team/4330/fancy-united-esports";"https://www.vlr.gg/team/5931/team-big-baam"
"270";"https://www.vlr.gg/team/3437/dewa-united-esports";"https://www.vlr.gg/team/8925/arf-team"
"271";"https://www.vlr.gg/team/9052/monarch-effect";"https://www.vlr.gg/team/12064/nova-esports"
"272";"https://www.vlr.gg/team/11947/next-gen";"https://www.vlr.gg/team/7312/honey-badgers"
"273";"https://www.vlr.gg/team/4050/full-sense";"https://www.vlr.gg/team/623/sharper-esport"
"274";"https://www.vlr.gg/team/10597/one-team-esports";"https://www.vlr.gg/team/3107/griffin-e-sports"
