"";"x"
"32";"https://www.vlr.gg/164480/diamant-esports-vs-enterprise-esports-challengers-league-east-surge-split-1-w5"
"33";"https://www.vlr.gg/164476/anonymo-esports-vs-zero-tenacity-challengers-league-east-surge-split-1-w5"
"34";"https://www.vlr.gg/164478/nom-esports-vs-rapid-ninjas-challengers-league-east-surge-split-1-w5"
"35";"https://www.vlr.gg/164477/acend-vs-cyber-wolves-esports-challengers-league-east-surge-split-1-w5"
"36";"https://www.vlr.gg/164479/b8-esports-vs-anorthosis-famagusta-esports-challengers-league-east-surge-split-1-w5"
"37";"https://www.vlr.gg/164051/louvre-vs-hey-yakiniku-challengers-league-malaysia-singapore-split-1-d7"
"38";"https://www.vlr.gg/167840/sharper-esport-vs-gelida-esports-challengers-league-thailand-split-1-w4"
"39";"https://www.vlr.gg/167800/boom-esports-vs-dewa-united-esports-challengers-league-indonesia-split-1-r4"
"40";"https://www.vlr.gg/164050/x10-esports-vs-todak-challengers-league-malaysia-singapore-split-1-d7"
"41";"https://www.vlr.gg/167658/crazy-raccoon-vs-sengoku-gaming-challengers-league-japan-split-1-w3"
"42";"https://www.vlr.gg/167839/xerxia-esports-vs-full-sense-challengers-league-thailand-split-1-w4"
"43";"https://www.vlr.gg/170380/team-big-baam-vs-fancy-united-esports-challengers-league-vietnam-split-1-w1"
"44";"https://www.vlr.gg/168299/rio-company-vs-dplus-esports-world-cyber-games-challengers-league-korea-split-1-w3"
"45";"https://www.vlr.gg/167799/dominatus-vs-arf-team-challengers-league-indonesia-split-1-r4"
"46";"https://www.vlr.gg/168478/puggers-vs-sky-empire-challengers-league-philippines-split-1-w3"
"47";"https://www.vlr.gg/170379/lazybutwannawin-vs-team-lofi-challengers-league-vietnam-split-1-w1"
"48";"https://www.vlr.gg/167657/reject-vs-northeption-challengers-league-japan-split-1-w3"
"49";"https://www.vlr.gg/167802/hike-digital-esports-vs-hero-zero-anubis-challengers-league-indonesia-split-1-r4"
"50";"https://www.vlr.gg/168298/shadow-corporation-vs-op-gg-sports-world-cyber-games-challengers-league-korea-split-1-w3"
"51";"https://www.vlr.gg/168477/oasis-gaming-vs-abaddon-abyss-challengers-league-philippines-split-1-w3"
"52";"https://www.vlr.gg/170593/19esports-vs-six-karma-challengers-league-latam-north-ace-split-1-gf"
"53";"https://www.vlr.gg/170592/six-karma-vs-skull-cracker-challengers-league-latam-north-ace-split-1-sf"
"54";"https://www.vlr.gg/167043/oddik-vs-keyd-stars-challengers-league-brazil-split-1-w4"
"55";"https://www.vlr.gg/168993/m80-vs-tsm-challengers-league-north-america-w2"
"56";"https://www.vlr.gg/170591/19esports-vs-fusion-challengers-league-latam-north-ace-split-1-sf"
"57";"https://www.vlr.gg/168992/disguised-vs-mad-lions-challengers-league-north-america-w2"
"58";"https://www.vlr.gg/164475/anonymo-esports-vs-cyber-wolves-esports-challengers-league-east-surge-split-1-w5"
"59";"https://www.vlr.gg/167042/tropicaos-vs-00nation-challengers-league-brazil-split-1-w4"
"60";"https://www.vlr.gg/164474/nom-esports-vs-zero-tenacity-challengers-league-east-surge-split-1-w5"
"61";"https://www.vlr.gg/164473/acend-vs-b8-esports-challengers-league-east-surge-split-1-w5"
"62";"https://www.vlr.gg/164472/diamant-esports-vs-anorthosis-famagusta-esports-challengers-league-east-surge-split-1-w5"
"63";"https://www.vlr.gg/164471/rapid-ninjas-vs-enterprise-esports-challengers-league-east-surge-split-1-w5"
"64";"https://www.vlr.gg/164049/louvre-vs-team-path-challengers-league-malaysia-singapore-split-1-d6"
"65";"https://www.vlr.gg/167838/sharper-esport-vs-thailand-attitude-challengers-league-thailand-split-1-w4"
"66";"https://www.vlr.gg/167798/dominatus-vs-boom-esports-challengers-league-indonesia-split-1-r3"
"67";"https://www.vlr.gg/167656/scarz-vs-crest-gaming-zst-challengers-league-japan-split-1-w3"
"68";"https://www.vlr.gg/164048/x10-esports-vs-kizuna-esports-challengers-league-malaysia-singapore-split-1-d6"
"69";"https://www.vlr.gg/170378/victory-vs-mekong-gaming-challengers-league-vietnam-split-1-w1"
"70";"https://www.vlr.gg/167837/made-in-thailand-vs-xerxia-esports-challengers-league-thailand-split-1-w4"
"71";"https://www.vlr.gg/168297/nongshim-redforce-vs-cnj-esports-world-cyber-games-challengers-league-korea-split-1-w3"
"72";"https://www.vlr.gg/167797/hike-digital-esports-vs-alter-ego-challengers-league-indonesia-split-1-r3"
"73";"https://www.vlr.gg/167655/igzist-vs-northeption-challengers-league-japan-split-1-w3"
"74";"https://www.vlr.gg/170377/twokay-vs-tim-t-i-tr-challengers-league-vietnam-split-1-w1"
"75";"https://www.vlr.gg/168476/stream-raiders-nacague-vs-gamelab-alpha-challengers-league-philippines-split-1-w3"
"76";"https://www.vlr.gg/167805/hero-zero-anubis-vs-bigetron-arctic-challengers-league-indonesia-split-1-r5"
"77";"https://www.vlr.gg/168296/maru-gaming-vs-world-game-star-world-cyber-games-challengers-league-korea-split-1-w3"
"78";"https://www.vlr.gg/168475/naos-esports-vs-action-ph-challengers-league-philippines-split-1-w3"
"79";"https://www.vlr.gg/170530/six-karma-vs-fusion-challengers-league-latam-north-ace-split-1-b"
"80";"https://www.vlr.gg/170529/fusion-vs-reta-esports-challengers-league-latam-north-ace-split-1-b"
"81";"https://www.vlr.gg/170528/six-karma-vs-reta-esports-challengers-league-latam-north-ace-split-1-b"
"82";"https://www.vlr.gg/170527/e-xolos-lazer-vs-19esports-challengers-league-latam-north-ace-split-1-a"
"83";"https://www.vlr.gg/168991/the-guard-vs-oresports-challengers-league-north-america-w2"
"84";"https://www.vlr.gg/170526/19esports-vs-skull-cracker-challengers-league-latam-north-ace-split-1-a"
"85";"https://www.vlr.gg/167041/tbk-esports-vs-the-union-challengers-league-brazil-split-1-w4"
"86";"https://www.vlr.gg/170525/e-xolos-lazer-vs-skull-cracker-challengers-league-latam-north-ace-split-1-a"
"87";"https://www.vlr.gg/168990/shopify-rebellion-vs-oxygen-esports-challengers-league-north-america-w2"
"88";"https://www.vlr.gg/167040/red-canids-vs-liberty-challengers-league-brazil-split-1-w4"
"89";"https://www.vlr.gg/164047/bleed-vs-todak-challengers-league-malaysia-singapore-split-1-d5"
"90";"https://www.vlr.gg/170376/mekong-gaming-vs-tim-t-i-tr-challengers-league-vietnam-split-1-w1"
"91";"https://www.vlr.gg/167654/crazy-raccoon-vs-scarz-challengers-league-japan-split-1-w3"
"92";"https://www.vlr.gg/164046/enigma-gaming-vs-hey-yakiniku-challengers-league-malaysia-singapore-split-1-d5"
"93";"https://www.vlr.gg/168295/op-gg-sports-vs-dplus-esports-world-cyber-games-challengers-league-korea-split-1-w3"
"94";"https://www.vlr.gg/170375/twokay-vs-team-lofi-challengers-league-vietnam-split-1-w1"
"95";"https://www.vlr.gg/167653/fennel-vs-crest-gaming-zst-challengers-league-japan-split-1-w3"
"96";"https://www.vlr.gg/168294/shadow-corporation-vs-rio-company-world-cyber-games-challengers-league-korea-split-1-w3"
"97";"https://www.vlr.gg/170374/lazybutwannawin-vs-team-big-baam-challengers-league-vietnam-split-1-w1"
"98";"https://www.vlr.gg/170368/infinity-vs-9z-team-challengers-league-latam-south-fire-split-1-gf"
"99";"https://www.vlr.gg/170272/blx-utd-vs-wylde-challengers-league-france-revolution-split-1-w4"
"100";"https://www.vlr.gg/170367/9z-team-vs-ebro-gaming-challengers-league-latam-south-fire-split-1-sf"
"101";"https://www.vlr.gg/170271/joblife-vs-heet-challengers-league-france-revolution-split-1-w4"
"102";"https://www.vlr.gg/165359/kpi-gaming-vs-rebels-gaming-challengers-league-spain-rising-split-1-r15"
"103";"https://www.vlr.gg/170366/infinity-vs-optix-challengers-league-latam-south-fire-split-1-sf"
"104";"https://www.vlr.gg/166050/vamonos-vs-fokus-challengers-league-northern-europe-polaris-split-1-r1"
"105";"https://www.vlr.gg/165360/falcons-vs-zeta-gaming-challengers-league-spain-rising-split-1-r15"
"106";"https://www.vlr.gg/169494/gng-esports-vs-onyx-ravens-challengers-league-mena-resilience-split-1-r6"
"107";"https://www.vlr.gg/170270/begenius-vs-mandatory-challengers-league-france-revolution-split-1-w4"
"108";"https://www.vlr.gg/165357/team-queso-vs-movistar-riders-challengers-league-spain-rising-split-1-r15"
"109";"https://www.vlr.gg/170269/valiant-vs-3dmax-challengers-league-france-revolution-split-1-w4"
"110";"https://www.vlr.gg/165358/case-esports-vs-ramboot-club-challengers-league-spain-rising-split-1-r15"
"111";"https://www.vlr.gg/166049/les-petit-bouffons-vs-human-tripwires-challengers-league-northern-europe-polaris-split-1-r1"
"112";"https://www.vlr.gg/170268/sbg-vs-zerance-challengers-league-france-revolution-split-1-w4"
"113";"https://www.vlr.gg/165356/aym-esports-vs-ucam-tokiers-challengers-league-spain-rising-split-1-r15"
"114";"https://www.vlr.gg/170373/victory-vs-fancy-united-esports-challengers-league-vietnam-split-1-w1"
"115";"https://www.vlr.gg/168293/maru-gaming-vs-cnj-esports-world-cyber-games-challengers-league-korea-split-1-w3"
"116";"https://www.vlr.gg/168292/nongshim-redforce-vs-world-game-star-world-cyber-games-challengers-league-korea-split-1-w3"
"117";"https://www.vlr.gg/170347/optix-vs-9z-team-challengers-league-latam-south-fire-split-1-groups"
"118";"https://www.vlr.gg/170346/all-knights-vs-9z-team-challengers-league-latam-south-fire-split-1-groups"
"119";"https://www.vlr.gg/170345/all-knights-vs-optix-challengers-league-latam-south-fire-split-1-groups"
"120";"https://www.vlr.gg/170344/infinity-vs-ebro-gaming-challengers-league-latam-south-fire-split-1-groups"
"121";"https://www.vlr.gg/165629/hmble-vs-axolotl-challengers-league-italy-rinascimento-split-1-w3"
"122";"https://www.vlr.gg/169344/heet-vs-blx-utd-challengers-league-france-revolution-split-1-w4"
"123";"https://www.vlr.gg/170343/furious-gaming-vs-ebro-gaming-challengers-league-latam-south-fire-split-1-groups"
"124";"https://www.vlr.gg/165353/rebels-gaming-vs-case-esports-challengers-league-spain-rising-split-1-r14"
"125";"https://www.vlr.gg/166048/bonk-vs-apeks-challengers-league-northern-europe-polaris-split-1-r1"
"126";"https://www.vlr.gg/165628/outplayed-vs-dsyre-challengers-league-italy-rinascimento-split-1-w3"
"127";"https://www.vlr.gg/169343/joblife-vs-3dmax-challengers-league-france-revolution-split-1-w4"
"128";"https://www.vlr.gg/170342/furious-gaming-vs-infinity-challengers-league-latam-south-fire-split-1-groups"
"129";"https://www.vlr.gg/165351/falcons-vs-ucam-tokiers-challengers-league-spain-rising-split-1-r14"
"130";"https://www.vlr.gg/165627/qlash-vs-macko-esports-challengers-league-italy-rinascimento-split-1-w3"
"131";"https://www.vlr.gg/169340/begenius-vs-wylde-challengers-league-france-revolution-split-1-w4"
"132";"https://www.vlr.gg/169490/fate-esports-vs-geekay-esports-challengers-league-mena-resilience-split-1-r5"
"133";"https://www.vlr.gg/165352/zeta-gaming-vs-kpi-gaming-challengers-league-spain-rising-split-1-r14"
"134";"https://www.vlr.gg/169341/sbg-vs-valiant-challengers-league-france-revolution-split-1-w4"
"135";"https://www.vlr.gg/165626/gmt-esports-vs-wlgaming-esports-challengers-league-italy-rinascimento-split-1-w3"
"136";"https://www.vlr.gg/165355/movistar-riders-vs-aym-esports-challengers-league-spain-rising-split-1-r14"
"137";"https://www.vlr.gg/166047/hsdirr-vs-who-cars-challengers-league-northern-europe-polaris-split-1-r1"
"138";"https://www.vlr.gg/169342/zerance-vs-mandatory-challengers-league-france-revolution-split-1-w4"
"139";"https://www.vlr.gg/169470/twisted-minds-esports-vs-team-falcons-challengers-league-mena-resilience-split-1-r5"
"140";"https://www.vlr.gg/165354/ramboot-club-vs-team-queso-challengers-league-spain-rising-split-1-r14"
"141";"https://www.vlr.gg/169554/freeaction-vs-skull-cracker-quartz-game-changers-2023-latam-qualifiers-lan-cq-lf"
"142";"https://www.vlr.gg/170159/globant-emerald-team-vs-cruzados-esports-fem-game-changers-2023-latam-qualifiers-las-cq-lbf"
"143";"https://www.vlr.gg/169339/begenius-vs-blx-utd-challengers-league-france-revolution-split-1-w4"
"144";"https://www.vlr.gg/165625/gmt-esports-vs-hmble-challengers-league-italy-rinascimento-split-1-w3"
"145";"https://www.vlr.gg/165346/rebels-gaming-vs-falcons-challengers-league-spain-rising-split-1-r13"
"146";"https://www.vlr.gg/164470/acend-vs-rapid-ninjas-challengers-league-east-surge-split-1-w4"
"147";"https://www.vlr.gg/165624/qlash-vs-axolotl-challengers-league-italy-rinascimento-split-1-w3"
"148";"https://www.vlr.gg/169338/sbg-vs-joblife-challengers-league-france-revolution-split-1-w4"
"149";"https://www.vlr.gg/166046/vamonos-vs-who-cars-challengers-league-northern-europe-polaris-split-1-r1"
"150";"https://www.vlr.gg/165348/movistar-riders-vs-case-esports-challengers-league-spain-rising-split-1-r13"
"151";"https://www.vlr.gg/169337/valiant-vs-mandatory-challengers-league-france-revolution-split-1-w4"
"152";"https://www.vlr.gg/164469/nom-esports-vs-anonymo-esports-challengers-league-east-surge-split-1-w4"
"153";"https://www.vlr.gg/165623/dsyre-vs-wlgaming-esports-challengers-league-italy-rinascimento-split-1-w3"
"154";"https://www.vlr.gg/169484/team-raad-vs-bravado-gaming-challengers-league-mena-resilience-split-1-r4"
"155";"https://www.vlr.gg/165347/ramboot-club-vs-kpi-gaming-challengers-league-spain-rising-split-1-r13"
"156";"https://www.vlr.gg/165956/impulse-gaming-warriors-vs-panthers-esports-challengers-league-portugal-tempest-split-1-r9"
"157";"https://www.vlr.gg/164185/alternate-attax-vs-tbd-challengers-league-dach-evolution-split-1-r7"
"158";"https://www.vlr.gg/164468/zero-tenacity-vs-diamant-esports-challengers-league-east-surge-split-1-w4"
"159";"https://www.vlr.gg/165622/macko-esports-vs-outplayed-challengers-league-italy-rinascimento-split-1-w3"
"160";"https://www.vlr.gg/169336/heet-vs-3dmax-challengers-league-france-revolution-split-1-w4"
"161";"https://www.vlr.gg/165568/papara-supermassive-vs-stanbul-wildcats-challengers-league-turkey-birlik-split-1-w4"
"162";"https://www.vlr.gg/165955/egn-esports-vs-ftw-esports-challengers-league-portugal-tempest-split-1-r9"
"163";"https://www.vlr.gg/165345/ucam-tokiers-vs-zeta-gaming-challengers-league-spain-rising-split-1-r13"
"164";"https://www.vlr.gg/164467/b8-esports-vs-enterprise-esports-challengers-league-east-surge-split-1-w4"
"165";"https://www.vlr.gg/166045/hsdirr-vs-apeks-challengers-league-northern-europe-polaris-split-1-r1"
"166";"https://www.vlr.gg/169335/zerance-vs-wylde-challengers-league-france-revolution-split-1-w4"
"167";"https://www.vlr.gg/169464/unity-esports-vs-triple-esports-club-challengers-league-mena-resilience-split-1-r4"
"168";"https://www.vlr.gg/165954/vikings-fourteen-vs-gtz-esports-challengers-league-portugal-tempest-split-1-r9"
"169";"https://www.vlr.gg/164184/angry-titans-vs-aex-1-challengers-league-dach-evolution-split-1-r7"
"170";"https://www.vlr.gg/164466/cyber-wolves-esports-vs-anorthosis-famagusta-esports-challengers-league-east-surge-split-1-w4"
"171";"https://www.vlr.gg/165349/aym-esports-vs-team-queso-challengers-league-spain-rising-split-1-r13"
"172";"https://www.vlr.gg/165953/saw-vs-ex0tik-gaming-challengers-league-portugal-tempest-split-1-r9"
"173";"https://www.vlr.gg/165567/s2g-esports-vs-thunderbolts-gaming-challengers-league-turkey-birlik-split-1-w4"
"174";"https://www.vlr.gg/167836/gelida-esports-vs-team-nkt-challengers-league-thailand-split-1-w3"
"175";"https://www.vlr.gg/166061/lp33-vs-one-team-esports-challengers-league-taiwan-hong-kong-split-1-r3"
"176";"https://www.vlr.gg/167652/crazy-raccoon-vs-northeption-challengers-league-japan-split-1-w2"
"177";"https://www.vlr.gg/168291/world-game-star-vs-cnj-esports-world-cyber-games-challengers-league-korea-split-1-w2"
"178";"https://www.vlr.gg/167835/full-sense-vs-attack-all-around-challengers-league-thailand-split-1-w3"
"179";"https://www.vlr.gg/166062/ghetto-artist-vs-anti-eco-eco-club-challengers-league-taiwan-hong-kong-split-1-r3"
"180";"https://www.vlr.gg/164045/bleed-vs-x10-esports-challengers-league-malaysia-singapore-split-1-d4"
"181";"https://www.vlr.gg/167651/sengoku-gaming-vs-crest-gaming-zst-challengers-league-japan-split-1-w2"
"182";"https://www.vlr.gg/168040/the-who-plus-two-vs-mammoth-esc-challengers-league-oceania-split-1-w3"
"183";"https://www.vlr.gg/168474/gamelab-alpha-vs-puggers-challengers-league-philippines-split-1-w2"
"184";"https://www.vlr.gg/168290/shadow-corporation-vs-dplus-esports-world-cyber-games-challengers-league-korea-split-1-w2"
"185";"https://www.vlr.gg/164044/todak-vs-hey-yakiniku-challengers-league-malaysia-singapore-split-1-d4"
"186";"https://www.vlr.gg/167650/igzist-vs-scarz-challengers-league-japan-split-1-w2"
"187";"https://www.vlr.gg/168473/sky-empire-vs-naos-esports-challengers-league-philippines-split-1-w2"
"188";"https://www.vlr.gg/168039/funcrew-vs-honey-badgers-challengers-league-oceania-split-1-w3"
"189";"https://www.vlr.gg/167649/fennel-vs-reject-challengers-league-japan-split-1-w2"
"190";"https://www.vlr.gg/169548/awake-gaming-female-vs-freeaction-game-changers-2023-latam-qualifiers-lan-cq-ubf"
"191";"https://www.vlr.gg/170150/globant-emerald-team-vs-sunxet-club-fem-game-changers-2023-latam-qualifiers-las-cq-ubf"
"192";"https://www.vlr.gg/165621/outplayed-vs-wlgaming-esports-challengers-league-italy-rinascimento-split-1-w3"
"193";"https://www.vlr.gg/169334/heet-vs-zerance-challengers-league-france-revolution-split-1-w4"
"194";"https://www.vlr.gg/165620/axolotl-vs-macko-esports-challengers-league-italy-rinascimento-split-1-w3"
"195";"https://www.vlr.gg/164463/diamant-esports-vs-nom-esports-challengers-league-east-surge-split-1-w4"
"196";"https://www.vlr.gg/169333/blx-utd-vs-mandatory-challengers-league-france-revolution-split-1-w4"
"197";"https://www.vlr.gg/165619/gmt-esports-vs-qlash-challengers-league-italy-rinascimento-split-1-w3"
"198";"https://www.vlr.gg/166044/les-petit-bouffons-vs-fokus-challengers-league-northern-europe-polaris-split-1-r1"
"199";"https://www.vlr.gg/169480/nasr-esports-vs-gng-esports-challengers-league-mena-resilience-split-1-r3"
"200";"https://www.vlr.gg/164464/rapid-ninjas-vs-anorthosis-famagusta-esports-challengers-league-east-surge-split-1-w4"
"201";"https://www.vlr.gg/169332/valiant-vs-joblife-challengers-league-france-revolution-split-1-w4"
"202";"https://www.vlr.gg/165952/gtz-esports-vs-saw-challengers-league-portugal-tempest-split-1-r8"
"203";"https://www.vlr.gg/165618/hmble-vs-dsyre-challengers-league-italy-rinascimento-split-1-w3"
"204";"https://www.vlr.gg/164465/b8-esports-vs-zero-tenacity-challengers-league-east-surge-split-1-w4"
"205";"https://www.vlr.gg/169331/3dmax-vs-begenius-challengers-league-france-revolution-split-1-w4"
"206";"https://www.vlr.gg/164183/unicorns-of-love-vs-mouz-challengers-league-dach-evolution-split-1-r7"
"207";"https://www.vlr.gg/165951/ex0tik-gaming-vs-egn-esports-challengers-league-portugal-tempest-split-1-r8"
"208";"https://www.vlr.gg/169461/triple-esports-club-vs-team-falcons-challengers-league-mena-resilience-split-1-r3"
"209";"https://www.vlr.gg/165566/parla-esports-vs-fenerbah-e-esports-challengers-league-turkey-birlik-split-1-w4"
"210";"https://www.vlr.gg/164462/anonymo-esports-vs-acend-challengers-league-east-surge-split-1-w4"
"211";"https://www.vlr.gg/166043/human-tripwires-vs-bonk-challengers-league-northern-europe-polaris-split-1-r1"
"212";"https://www.vlr.gg/169330/sbg-vs-wylde-challengers-league-france-revolution-split-1-w4"
"213";"https://www.vlr.gg/165950/ftw-esports-vs-impulse-gaming-warriors-challengers-league-portugal-tempest-split-1-r8"
"214";"https://www.vlr.gg/164182/cgn-esports-vs-ovation-esports-challengers-league-dach-evolution-split-1-r7"
"215";"https://www.vlr.gg/164461/cyber-wolves-esports-vs-enterprise-esports-challengers-league-east-surge-split-1-w4"
"216";"https://www.vlr.gg/165949/panthers-esports-vs-vikings-fourteen-challengers-league-portugal-tempest-split-1-r8"
"217";"https://www.vlr.gg/165565/digital-athletics-vs-galakticos-challengers-league-turkey-birlik-split-1-w4"
"218";"https://www.vlr.gg/167834/team-nkt-vs-sharper-esport-challengers-league-thailand-split-1-w3"
"219";"https://www.vlr.gg/166060/griffin-e-sports-vs-stpl-challengers-league-taiwan-hong-kong-split-1-r3"
"220";"https://www.vlr.gg/167648/igzist-vs-crest-gaming-zst-challengers-league-japan-split-1-w2"
"221";"https://www.vlr.gg/168289/rio-company-vs-op-gg-sports-world-cyber-games-challengers-league-korea-split-1-w2"
"222";"https://www.vlr.gg/166059/oblivion-force-vs-axx-challengers-league-taiwan-hong-kong-split-1-r3"
"223";"https://www.vlr.gg/167833/thailand-attitude-vs-full-sense-challengers-league-thailand-split-1-w3"
"224";"https://www.vlr.gg/168472/action-ph-vs-oasis-gaming-challengers-league-philippines-split-1-w2"
"225";"https://www.vlr.gg/167647/fennel-vs-scarz-challengers-league-japan-split-1-w2"
"226";"https://www.vlr.gg/168038/koopa-troopas-vs-bobo-challengers-league-oceania-split-1-w3"
"227";"https://www.vlr.gg/164043/louvre-vs-kizuna-esports-challengers-league-malaysia-singapore-split-1-d3"
"228";"https://www.vlr.gg/168288/maru-gaming-vs-nongshim-redforce-world-cyber-games-challengers-league-korea-split-1-w2"
"229";"https://www.vlr.gg/164042/enigma-gaming-vs-team-path-challengers-league-malaysia-singapore-split-1-d3"
"230";"https://www.vlr.gg/167646/crazy-raccoon-vs-reject-challengers-league-japan-split-1-w2"
"231";"https://www.vlr.gg/168471/abaddon-abyss-vs-stream-raiders-nacague-challengers-league-philippines-split-1-w2"
"232";"https://www.vlr.gg/168037/95x-esports-vs-built-for-greatness-challengers-league-oceania-split-1-w3"
"233";"https://www.vlr.gg/167645/sengoku-gaming-vs-northeption-challengers-league-japan-split-1-w2"
"234";"https://www.vlr.gg/168989/m80-vs-oresports-challengers-league-north-america-w1"
"235";"https://www.vlr.gg/168988/shopify-rebellion-vs-turtle-troop-challengers-league-north-america-w1"
"236";"https://www.vlr.gg/166054/anti-eco-eco-club-vs-stpl-challengers-league-taiwan-hong-kong-split-1-r2"
"237";"https://www.vlr.gg/167832/attack-all-around-vs-made-in-thailand-challengers-league-thailand-split-1-w3"
"238";"https://www.vlr.gg/164041/enigma-gaming-vs-louvre-challengers-league-malaysia-singapore-split-1-d2"
"239";"https://www.vlr.gg/164040/todak-vs-team-path-challengers-league-malaysia-singapore-split-1-d2"
"240";"https://www.vlr.gg/166053/griffin-e-sports-vs-oblivion-force-challengers-league-taiwan-hong-kong-split-1-r2"
"241";"https://www.vlr.gg/167831/xerxia-esports-vs-gelida-esports-challengers-league-thailand-split-1-w3"
"242";"https://www.vlr.gg/167644/igzist-vs-reject-challengers-league-japan-split-1-w2"
"243";"https://www.vlr.gg/168036/bobo-vs-mammoth-esc-challengers-league-oceania-split-1-w3"
"244";"https://www.vlr.gg/168287/shadow-corporation-vs-world-game-star-world-cyber-games-challengers-league-korea-split-1-w2"
"245";"https://www.vlr.gg/168035/built-for-greatness-vs-honey-badgers-challengers-league-oceania-split-1-w3"
"246";"https://www.vlr.gg/167643/fennel-vs-northeption-challengers-league-japan-split-1-w2"
"247";"https://www.vlr.gg/168470/oasis-gaming-vs-naos-esports-challengers-league-philippines-split-1-w2"
"248";"https://www.vlr.gg/168286/dplus-esports-vs-cnj-esports-world-cyber-games-challengers-league-korea-split-1-w2"
"249";"https://www.vlr.gg/168469/stream-raiders-nacague-vs-action-ph-challengers-league-philippines-split-1-w2"
"250";"https://www.vlr.gg/168987/breakthru-vs-oxygen-esports-challengers-league-north-america-w1"
"251";"https://www.vlr.gg/169243/reta-esports-vs-chivas-esports-challengers-league-latam-north-ace-split-1-lbf"
"252";"https://www.vlr.gg/167039/the-union-vs-liberty-challengers-league-brazil-split-1-w3"
"253";"https://www.vlr.gg/168986/tsm-vs-mad-lions-challengers-league-north-america-w1"
"254";"https://www.vlr.gg/167038/00nation-vs-oddik-challengers-league-brazil-split-1-w3"
"255";"https://www.vlr.gg/169253/newstar-vs-ebro-gaming-challengers-league-latam-south-fire-split-1-lbf"
"256";"https://www.vlr.gg/164039/x10-esports-vs-hey-yakiniku-challengers-league-malaysia-singapore-split-1-d1"
