"";"time1R";"time2R";"time1ACS";"time2ACS";"time1KAST";"time2KAST";"time1KD";"time2KD";"time1ADR";"time2ADR";"ganhador"
"1";1,084;0,968;213,52;194,6;72;69,4;1,088;0,934;139,2;128,86;1
"2";1,084;0,97;213,52;189,2;72;69,2;1,088;0,926;139,2;125,7;1
"3";0,994;1,12;212,4;227,88;70,6;73,4;1,056;1,16;137,58;146,94;0
"4";0,94;0,942;201,06;199;68,2;68,6;0,958;0,934;132,18;128,2;1
"5";1,014;1,098;218,86;214,58;71,4;74,6;1,068;1,172;139,84;136,4;0
"6";1,014;1,082;218,86;209,3;71,4;74,2;1,068;1,14;139,84;134,32;0
"7";0,958;1,018;197,38;216,68;69,2;70,6;0,958;1,068;130,34;139,58;0
"8";0,942;0,878;199;189,6;68,6;66,8;0,934;0,858;128,2;124,66;1
"9";0,958;0,914;197,38;198,94;69,2;67,4;0,958;0,96;130,34;129,46;0
"10";0,94;0,878;201,06;189,6;68,2;66,8;0,958;0,858;132,18;124,66;1
"11";1,092;1,064;220,58;219,56;73,6;71,2;1,126;1,102;142,44;140,6;1
"12";0,968;1,038;197,54;225,4;70,2;70;0,958;1,076;129,84;145,06;0
"13";1,018;0,888;216,68;182,18;70,6;67,6;1,068;0,834;139,58;122,52;1
"14";1,012;0,946;196,26;207,2;71,6;67,4;0,986;0,956;127,18;134,62;1
"15";1,04;0,968;214,6;197,54;71,2;70,2;1,058;0,958;141,08;129,84;0
"16";1,038;0,94;225,4;201,18;70;69;1,076;0,936;145,06;130,98;1
"17";1,04;0,89;214,6;193,4;71,2;67;1,058;0,878;141,08;126,74;1
"18";0,92;1,038;192,94;225,4;66,6;70;0,894;1,076;130,84;145,06;0
"19";0,94;0,946;201,18;189,66;69;69,8;0,936;0,912;130,98;123,96;1
"20";1,012;0,916;196,26;201,98;71,6;66,2;0,986;0,904;127,18;134,96;1
"21";1,084;0,946;232,42;207,2;71,8;67,4;1,134;0,956;150,16;134,62;0
"22";0,96;0,906;187,1;195,02;70,4;66,6;0,932;0,89;123,86;127,7;0
"23";1,008;0,97;217,2;208,34;69;68,8;1,01;1,006;139,46;133,48;0
"24";0,916;0,888;191,12;182,18;68,2;67,6;0,9;0,834;125,8;122,52;1
"25";1,04;0,786;214,6;175,84;71,2;64,4;1,058;0,746;141,08;116,86;1
"26";0,968;0,838;197,54;181,28;70,2;64,8;0,958;0,794;129,84;119,12;1
"27";0,858;1,038;193,28;225,4;65,4;70;0,852;1,076;128,76;145,06;0
"28";0,906;1,084;193,78;232,42;66,2;71,8;0,892;1,134;127,44;150,16;0
"29";1,084;0,638;232,42;153,52;71,8;54,6;1,134;0,58;150,16;102,56;1
"30";0,968;1,084;197,54;232,42;70,2;71,8;0,958;1,134;129,84;150,16;1
"31";0,906;1,038;195,02;225,4;66,6;70;0,89;1,076;127,7;145,06;1
"32";1,084;0,638;232,42;153,52;71,8;54,6;1,134;0,58;150,16;102,56;1
"33";1,038;0,834;225,4;190,56;70;64,6;1,076;0,852;145,06;126,42;1
"34";0,756;0,97;172,24;208,34;67,2;68,8;0,736;1,006;113,98;133,48;0
"35";0,94;0,942;201,06;199;68,2;68,6;0,958;0,934;132,18;128,2;1
"36";1,028;1,054;209,72;210,16;71,6;72,2;1,06;1,046;136,78;137,26;0
"37";1,034;0,986;213,38;207,66;70,4;69,8;1,078;0,97;138,16;136,94;0
"38";0,94;0,878;201,06;189,6;68,2;66,8;0,958;0,858;132,18;124,66;1
"39";1,028;0,992;209,72;202,48;71,6;69,8;1,06;0,98;136,78;131,12;1
"40";1,054;1,076;210,16;207,78;72,2;72,6;1,046;1,108;137,26;135,2;1
"41";1,028;0,952;209,72;194,6;71,6;69,2;1,06;0,936;136,78;125,82;1
"42";0,992;0,984;202,48;197,34;69,8;70,2;0,98;0,96;131,12;129,56;1
"43";1,054;0,994;210,16;208,04;72,2;68,8;1,046;1,02;137,26;133,4;1
"44";0,866;0,97;192,14;208,34;65,4;68,8;0,86;1,006;127,32;133,48;0
"45";0,926;0,958;191,28;198,36;67,2;68,4;0,9;0,962;125,5;128,74;0
"46";0,916;1,044;191,66;220,9;68,6;70,8;0,91;1,054;126,02;143,06;0
"47";0,946;0,994;207,2;208,04;67,4;68,8;0,956;1,02;134,62;133,4;0
"48";0,952;0,89;194,6;193,4;69,2;67;0,936;0,878;125,82;126,74;1
"49";1,008;0,984;207,24;197,34;71,2;70,2;1,012;0,96;134,3;129,56;0
"50";1,054;0,96;210,16;187,1;72,2;70,4;1,046;0,932;137,26;123,86;1
"51";1,028;0,968;209,72;197,54;71,6;70,2;1,06;0,958;136,78;129,84;1
"52";0,992;0,906;202,48;195,02;69,8;66,6;0,98;0,89;131,12;127,7;1
"53";0,906;0,984;194,38;197,34;66,2;70,2;0,892;0,96;126,96;129,56;0
"54";1,076;0,714;207,78;163,4;72,6;59,2;1,108;0,7;135,2;109,76;1
"55";1,028;0,91;209,72;194,42;71,6;68,4;1,06;0,894;136,78;128,44;1
"56";1,054;0,912;210,16;196,36;72,2;67,8;1,046;0,918;137,26;127;1
"57";1,008;0,922;207,24;197,64;71,2;67,2;1,012;0,922;134,3;129,46;1
"58";0,96;0,826;187,1;188,84;70,4;65,2;0,932;0,806;123,86;126,34;1
"59";0,994;0,878;208,04;189,6;68,8;68,2;1,02;0,86;133,4;124,5;1
"60";0,97;0,856;208,34;183,26;68,8;66,8;1,006;0,86;133,48;120,74;1
"61";1,008;0,756;217,2;172,24;69;67,2;1,01;0,736;139,46;113,98;1
"62";0,958;0,866;205,22;192,14;67,6;65,4;0,974;0,86;131,98;127,32;0
"63";0,922;0,926;204,82;191,28;67;67,2;0,95;0,9;135,78;125,5;0
"64";0,984;0,694;197,34;164,94;70,2;58,8;0,96;0,664;129,56;109,22;1
"65";0,756;0,958;172,24;205,22;67,2;67,6;0,736;0,974;113,98;131,98;1
"66";0,968;1,04;200,66;209,44;70,4;71;0,956;1,05;132,04;135,36;1
"67";1,034;0,962;202,44;186,66;70,8;69,8;1,014;0,922;130,5;122,24;1
"68";1,008;0,97;217,2;208,34;69;68,8;1,01;1,006;139,46;133,48;1
"69";1,064;0,908;219,56;199,18;71,2;66,6;1,102;0,928;140,6;131,08;1
"70";0,99;0,878;203,48;189,98;72,6;66,4;0,94;0,856;132,02;123,26;1
"71";1,04;0,982;209,44;199,26;71;70,8;1,05;0,972;135,36;128,26;1
"72";1,034;0,952;202,44;185,74;70,8;70,8;1,014;0,91;130,5;120,54;1
"73";0,736;0,962;162,44;186,66;58;69,8;0,69;0,922;108,92;122,24;0
"74";0,962;1,034;198,3;214,58;68,2;70,2;0,966;1,064;129,76;137,7;0
"75";0,78;0,926;184,76;191,28;61;67,2;0,752;0,9;121,46;125,5;0
"76";0,952;0,99;194,6;203,08;69,2;70,2;0,936;0,99;125,82;133;1
"77";0,984;0,944;197,34;191,36;70,2;69,4;0,96;0,916;129,56;126,92;0
"78";0,786;0,99;175,54;203,08;65,2;70,2;0,754;0,99;116,74;133;0
"79";0,928;0,946;195,66;195,36;68,6;68,4;0,936;0,944;129,48;127,76;0
"80";0,958;1,034;192,36;214,58;68,4;70,2;0,952;1,064;124,64;137,7;0
"81";0,872;0,868;193,44;190,22;66,6;65,4;0,876;0,858;126,06;126,04;0
"82";0,908;0,86;199,18;196,18;66,6;64,6;0,928;0,854;131,08;128,84;1
"83";0,962;0,92;186,66;209,12;69,8;65;0,922;0,914;122,24;135;1
"84";0,964;0,836;198,34;188,98;69,6;62,2;0,948;0,804;129,96;125,02;1
"85";0,958;0,78;192,36;182,36;68,4;66;0,952;0,766;124,64;121,92;1
"86";0,962;0,996;198,3;201,46;68,2;70,2;0,966;0,992;129,76;129,72;0
"87";1,034;0,88;214,58;181,54;70,2;67,4;1,064;0,846;137,7;117,5;1
"88";0,928;1,01;195,66;203,06;68,6;69,8;0,936;0,99;129,48;133,22;1
"89";1,008;0,872;217,2;193,44;69;66,6;1,01;0,876;139,46;126,06;1
"90";0,868;0,97;190,22;208,34;65,4;68,8;0,858;1,006;126,04;133,48;0
"91";0,958;0,878;205,22;192,88;67,6;67;0,974;0,882;131,98;126,2;1
"92";0,958;0,78;198,36;184,76;68,4;61;0,962;0,752;128,74;121,46;1
"93";1,076;1,026;222,88;213,68;72,8;70,4;1,12;1,042;144,48;138,56;0
"94";1,076;0,91;222,88;197,7;72,8;68,4;1,12;0,928;144,48;129,7;1
"95";1,026;0,926;213,68;198,52;70,4;69;1,042;0,974;138,56;132,02;1
"96";0,946;0,986;193,88;205,78;69,6;68,8;0,914;1;127,46;134,22;1
"97";0,996;0,928;201,46;195,66;70,2;68,6;0,992;0,936;129,72;129,48;1
"98";0,878;0,91;188,48;183,3;64,8;68;0,87;0,862;124,08;121,5;0
"99";0,958;1,01;192,36;203,8;68,4;70,4;0,952;1,008;124,64;132,2;0
"100";0,91;0,78;196,04;182,36;65,8;66;0,9;0,766;126,68;121,92;0
"101";0,928;1,01;185,72;203,06;67,8;69,8;0,906;0,99;121,94;133,22;0
"102";0,946;0,912;195,36;176,44;68,4;67,2;0,944;0,808;127,76;113,74;1
"103";1,026;1;213,68;205,06;70,4;67,6;1,042;0,982;138,56;133,68;1
"104";0,976;1,008;202,08;202,98;69,6;70,8;0,972;1,002;130,76;130,76;1
"105";1,032;1,042;212,78;210,54;71,6;73,2;1,064;1,048;137,64;135,78;0
"106";1,042;0,954;210,54;200,16;73,2;69;1,048;0,938;135,78;130,02;1
"107";1,062;1,034;216,98;209,38;72,6;71,4;1,102;1,05;137;135,36;1
"108";1,026;0,802;213,68;191,92;70,4;62,2;1,042;0,832;138,56;125;1
"109";1,076;0,722;222,88;168,64;72,8;61,8;1,12;0,728;144,48;110,7;1
"110";0,962;0,78;198,3;182,36;68,2;66;0,966;0,766;129,76;121,92;1
"111";0,996;0,88;201,46;181,54;70,2;67,4;0,992;0,846;129,72;117,5;1
"112";1,034;0,928;214,58;185,72;70,2;67,8;1,064;0,906;137,7;121,94;1
"113";0,958;0,946;192,36;195,36;68,4;68,4;0,952;0,944;124,64;127,76;1
"114";0,912;1,01;176,44;203,8;67,2;70,4;0,808;1,008;113,74;132,2;0
"115";1,074;1,04;213,96;208,26;72,8;71,2;1,082;1,052;138,02;135,74;1
"116";1,008;0,964;202,98;201,98;70,8;68,8;1,002;0,966;130,76;132,42;1
"117";1,008;0,976;202,98;202,08;70,8;69,6;1,002;0,972;130,76;130,76;0
"118";1,05;0,942;215,54;199;71,6;68,6;1,084;0,934;138,12;128,2;1
"119";1;1,042;208,9;210,54;71,2;73,2;1,042;1,048;134,16;135,78;1
"120";0,954;0,914;200,16;193,38;69;67,4;0,938;0,872;130,02;125,7;1
"121";0,964;0,914;204,58;193,38;70,2;67,4;0,968;0,872;139,86;125,7;0
"122";0,948;1,034;199,68;209,38;68,6;71,4;0,934;1,05;128,62;135,36;0
"123";1,074;1,034;213,96;205,14;72,8;72,2;1,082;1,042;138,02;134,2;1
"124";1,008;1,018;213,98;213,58;71,4;69,8;1,058;1,054;135,5;138,42;1
"125";1,04;1,018;208,26;213,58;71,2;69,8;1,052;1,054;135,74;138,42;1
"126";1,04;1,008;208,26;213,98;71,2;71,4;1,052;1,058;135,74;135,5;1
"127";0,942;0,878;199;189,6;68,6;66,8;0,934;0,858;128,2;124,66;0
"128";0,966;0,898;193;187,06;69,2;68,4;0,934;0,864;125,3;124,1;1
"129";0,956;1,042;207,96;210,54;69;73,2;0,964;1,048;136,14;135,78;0
"130";0,964;0,85;204,58;192,02;70,2;64,6;0,968;0,84;139,86;127,44;1
"131";0,868;1;179,38;208,9;67;71,2;0,796;1,042;117,46;134,16;0
"132";1,062;0,948;216,98;199,68;72,6;68,6;1,102;0,934;137;128,62;1
"133";1,034;0,85;209,38;186,78;71,4;66;1,05;0,832;135,36;123,56;1
"134";1,05;0,94;215,54;201,06;71,6;68,2;1,084;0,958;138,12;132,18;1
"135";0,85;1,042;192,02;210,54;64,6;73,2;0,84;1,048;127,44;135,78;0
"136";0,956;0,954;207,96;200,16;69;69;0,964;0,938;136,14;130,02;1
"137";0,966;0,986;193;207,66;69,2;69,8;0,934;0,97;125,3;136,94;1
"138";0,948;0,85;199,68;186,78;68,6;66;0,934;0,832;128,62;123,56;1
"139";1,062;1,034;216,98;209,38;72,6;71,4;1,102;1,05;137;135,36;1
"140";1,004;0,998;200,94;205,62;70,2;70;1,012;0,992;129,44;133,28;0
"141";1,018;0,998;202,12;205,62;71;70;1,016;0,992;132,26;133,28;0
"142";1,004;0,786;200,94;174,28;70,2;63,2;1,012;0,75;129,44;116,34;1
"143";1,01;0,952;206,28;194,6;70,4;69,2;1;0,936;132,74;125,82;0
"144";0,984;0,972;197,34;201,9;70,2;69,6;0,96;0,986;129,56;131,98;1
"145";0,924;1,006;196,4;210,96;68,4;70,8;0,916;1,028;127,3;137,62;1
"146";1,004;0,954;200,94;190,24;70,2;69,8;1,012;0,922;129,44;124,22;1
"147";1,01;0,878;206,28;189,6;70,4;68,2;1;0,86;132,74;124,5;1
"148";1,008;1,018;207,24;202,12;71,2;71;1,012;1,016;134,3;132,26;0
"149";0,998;0,94;205,62;201,18;70;69;0,992;0,936;133,28;130,98;1
"150";0,878;0,86;182,06;191,1;66,2;65,6;0,846;0,86;118,46;124,52;1
"151";1,076;0,97;222,88;213,36;72,8;70,2;1,12;1,004;144,48;138,08;1
"152";0,954;0,996;202,96;201,46;69,4;70,2;0,964;0,992;133,52;129,72;1
"153";1,016;1,042;205,18;210,54;72,2;73,2;1,044;1,048;130,84;135,78;0
"154";0,948;0,852;210,64;195,02;68;66;0,956;0,864;136,9;128,82;0
"155";0,86;0,782;191,1;174,56;65,6;62,2;0,86;0,746;124,52;115,12;1
"156";0,878;0,798;182,06;172,26;66,2;62,8;0,846;0,748;118,46;116,26;1
"157";1,016;0,956;205,18;207,96;72,2;69;1,044;0,964;130,84;136,14;1
"158";1,088;0,928;232,22;189,38;70,4;68;1,162;0,906;148,58;123,66;0
"159";0,928;0,938;189,38;186,72;68;68,2;0,906;0,904;123,66;123,06;1
"160";0,91;1,042;187,52;210,54;68,4;73,2;0,898;1,048;120,28;135,78;0
"161";0,902;0,938;183,38;186,72;68;68,2;0,884;0,904;120,26;123,06;0
"162";0,89;0,99;185,64;205,88;66,4;69,8;0,89;0,986;122,6;134,68;0
"163";1,088;0,928;232,22;189,38;70,4;68;1,162;0,906;148,58;123,66;1
"164";0,938;0,928;186,72;189,38;68,2;68;0,904;0,906;123,06;123,66;0
"165";1,052;0,956;211,88;207,96;73;69;1,092;0,964;137,3;136,14;0
"166";1,016;1,042;205,18;220,4;72,2;70,6;1,044;1,054;130,84;141,74;1
"167";1,018;1,076;202,12;207,78;71;72,6;1,016;1,108;132,26;135,2;1
"168";1,018;1,008;202,12;207,24;71;71,2;1,016;1,012;132,26;134,3;1
"169";1,012;1,076;208,44;207,78;71,4;72,6;1,006;1,108;136,92;135,2;0
"170";0,99;0,968;205,88;197,02;69,8;68,2;0,986;0,964;134,68;128,76;1
"171";1,042;1,094;220,4;221,74;70,6;73,2;1,054;1,14;141,74;142,62;1
"172";1,008;0,89;207,78;185,64;71,4;66,4;1,052;0,89;132,98;122,6;0
"173";1;0,956;219,34;207,96;70;69;1,032;0,964;140,94;136,14;0
"174";0,922;1,094;197,98;221,74;68,6;73,2;0,922;1,14;130,14;142,62;0
"175";1;0,91;219,34;187,52;70;68,4;1,032;0,898;140,94;120,28;0
"176";0,922;1,042;197,98;220,4;68,6;70,6;0,922;1,054;130,14;141,74;0
"177";1;0,956;219,34;207,96;70;69;1,032;0,964;140,94;136,14;1
"178";0,92;1,076;195,24;207,78;68,6;72,6;0,914;1,108;128,58;135,2;0
"179";1,076;0,956;207,78;196,62;72,6;68,2;1,108;0,948;135,2;129,48;1
"180";0,954;0,992;190,24;196,88;69,8;70,4;0,922;0,974;124,22;127,78;0
"181";1,016;1,042;205,18;210,54;72,2;73,2;1,044;1,048;130,84;135,78;1
"182";0,992;0,946;196,88;207,2;70,4;67,4;0,974;0,956;127,78;134,62;1
"183";0,96;0,71;187,1;166,24;70,4;59,4;0,932;0,708;123,86;111,3;1
"184";1,008;0,948;207,24;212,96;71,2;67,4;1,012;0,964;134,3;139,14;1
"185";1,012;0,722;208,44;172,18;71,4;62,8;1,006;0,684;136,92;110,94;1
"186";0,916;0,908;191,66;191,76;68,6;66,8;0,91;0,888;126,02;124,52;1
"187";1,088;0,902;232,22;183,38;70,4;68;1,162;0,884;148,58;120,26;1
"188";0,896;0,968;190,02;197,02;68,4;68,2;0,882;0,964;127;128,76;0
"189";1,058;1,086;208,38;223,14;74,2;72,6;1,08;1,154;136,16;142,12;0
"190";0,888;0,89;188,96;185,64;65,8;66,4;0,88;0,89;124,78;122,6;0
"191";0,888;1,044;189,1;220,9;67,4;70,8;0,862;1,054;123,88;143,06;0
"192";1,086;1,04;223,14;208,26;72,6;71,2;1,154;1,052;142,12;135,74;1
"193";1,104;0,996;225,5;204,52;74;70,6;1,186;1,016;142,48;133,08;1
"194";1,016;0,888;198,98;189,1;70,4;67,4;0,978;0,862;131,42;123,88;0
"195";1,058;1,104;208,38;232,3;74,2;73,6;1,08;1,144;136,16;149,46;1
"196";0,998;1,044;221,56;220,9;69,8;70,8;1,058;1,054;142,96;143,06;0
"197";1,008;0,976;207,78;202,08;71,4;69,6;1,052;0,972;132,98;130,76;0
"198";0,858;0,896;186,92;190,02;65,8;68,4;0,866;0,882;120,8;127;0
"199";0,968;0,8;197,02;179,14;68,2;63,4;0,964;0,782;128,76;119,32;1
"200";1,086;1,056;223,14;213,38;72,6;71,4;1,154;1,084;142,12;138,88;1
"201";1,04;0,994;208,26;203,46;71,2;69,6;1,052;0,98;135,74;130,56;1
"202";1,008;0,99;202,98;205,88;70,8;69,8;1,002;0,986;130,76;134,68;1
"203";0,98;1,058;203,86;208,38;68;74,2;0,978;1,08;132,12;136,16;0
"204";1,034;1,104;214,6;232,3;71,8;73,6;1,088;1,144;138,94;149,46;0
"205";1,086;1,026;223,14;201,34;72,6;72,4;1,154;1,036;142,12;129,56;1
"206";1,008;1,056;202,98;213,38;70,8;71,4;1,002;1,084;130,76;138,88;0
"207";0,994;1,018;203,46;209,14;69,6;72,4;0,98;1,036;130,56;134,82;1
"208";0,914;1,044;194,16;220,9;66,6;70,8;0,888;1,054;126,74;143,06;0
"209";0,908;0,858;191,76;186,92;66,8;65,8;0,888;0,866;124,52;120,8;1
"210";1,046;0,98;211,06;203,86;71,8;68;1,076;0,978;136,9;132,12;0
"211";1,034;0,952;214,6;201,66;71,8;68,6;1,088;0,956;138,94;131,04;1
"212";1,104;0,988;232,3;201,14;73,6;70,2;1,144;0,958;149,46;131,62;1
"213";1,094;1,042;221,74;210,54;73,2;73,2;1,14;1,048;142,62;135,78;1
"214";1,042;1,028;210,54;205,48;73,2;71,2;1,048;1,048;135,78;131,98;1
"215";0,87;0,888;188,62;189,1;64,2;67,4;0,858;0,862;123,6;123,88;0
"216";1,046;1,058;211,06;208,38;71,8;74,2;1,076;1,08;136,9;136,16;0
"217";0,916;0,968;191,66;197,02;68,6;68,2;0,91;0,964;126,02;128,76;1
"218";1,038;1,028;208,86;205,48;70,6;71,2;1,068;1,048;136,06;131,98;0
"219";1,042;1,094;210,54;221,74;73,2;73,2;1,048;1,14;135,78;142,62;0
"220";1,056;1,046;213,38;211,06;71,4;71,8;1,084;1,076;138,88;136,9;0
"221";1,046;0,958;211,06;197,38;71,8;69,2;1,076;0,958;136,9;130,34;1
"222";0,804;0,89;179,26;185,64;64,2;66,4;0,782;0,89;120,22;122,6;0
"223";1,056;0,988;213,38;201,14;71,4;70,2;1,084;0,958;138,88;131,62;1
"224";1,094;1,028;221,74;205,48;73,2;71,2;1,14;1,048;142,62;131,98;1
"225";1,042;1,038;210,54;208,86;73,2;70,6;1,048;1,068;135,78;136,06;1
"226";0,748;0,896;168,42;190,02;62,2;68,4;0,678;0,882;113,5;127;0
"227";0,968;0,838;197,02;190;68,2;63,2;0,964;0,822;128,76;126,08;1
"228";1,058;1,026;208,38;209,16;74,2;71,6;1,08;1,066;136,16;136,1;1
"229";0,908;0,914;191,76;194,16;66,8;66,6;0,888;0,888;124,52;126,74;1
"230";1,044;0,858;220,9;186,92;70,8;65,8;1,054;0,866;143,06;120,8;0
"231";0,968;0,888;197,02;189,1;68,2;67,4;0,964;0,862;128,76;123,88;1
"232";1,016;0,8;198,98;179,14;70,4;63,4;0,978;0,782;131,42;119,32;1
"233";0,998;0,748;221,56;168,42;69,8;62,2;1,058;0,678;142,96;113,5;1
"234";1,056;0,958;213,38;197,38;71,4;69,2;1,084;0,958;138,88;130,34;1
"235";1,046;0,988;211,06;201,14;71,8;70,2;1,076;0,958;136,9;131,62;1
"236";0,946;0,996;195,36;201,46;68,4;70,2;0,944;0,992;127,76;129,72;0
"237";1,09;0,962;214,86;203,68;74,2;69,4;1,138;0,96;141,2;133,3;1
"238";0,942;1,05;199;215,54;68,6;71,6;0,934;1,084;128,2;138,12;1
"239";1,082;0,962;213,02;203,68;73;69,4;1,116;0,96;137,36;133,3;0
"240";1,114;1,054;222,06;214,68;74;71,6;1,162;1,07;141,56;140,02;1
"241";0,962;1,06;203,68;208,94;69,4;73;0,96;1,07;133,3;135,32;1
"242";1,028;1,094;205,48;221,74;71,2;73,2;1,048;1,14;131,98;142,62;1
"243";1,05;0,942;215,54;199;71,6;68,6;1,084;0,934;138,12;128,2;0
"244";1,114;1,094;222,06;221,74;74;73,2;1,162;1,14;141,56;142,62;0
"245";1,114;1,028;222,06;205,48;74;71,2;1,162;1,048;141,56;131,98;1
"246";1,09;1,082;214,86;213,02;74,2;73;1,138;1,116;141,2;137,36;1
"247";1,032;1,054;217,18;214,68;69,4;71,6;1,064;1,07;140,64;140,02;0
"248";0,94;0,79;201,06;186,26;68,2;62;0,958;0,768;132,18;121,1;1
"249";0,962;1,082;203,68;213,02;69,4;73;0,96;1,116;133,3;137,36;0
"250";0,942;0,94;199;201,06;68,6;68,2;0,934;0,958;128,2;132,18;1
"251";0,798;1,082;175,82;213,02;63,4;73;0,748;1,116;117,1;137,36;0
"252";1,05;0,79;215,54;186,26;71,6;62;1,084;0,768;138,12;121,1;1
"253";0,878;0,942;189,6;199;66,8;68,6;0,858;0,934;124,66;128,2;0
"254";1,06;1,09;208,94;214,86;73;74,2;1,07;1,138;135,32;141,2;0
"255";1,06;1,136;208,94;221,22;73;75,6;1,07;1,168;135,32;145,08;1
"256";1,046;0,958;211,06;197,38;71,8;69,2;1,076;0,958;136,9;130,34;1
"257";1,032;1,028;217,18;205,48;69,4;71,2;1,064;1,048;140,64;131,98;0
"258";1,092;1,002;220,58;209,86;73,6;69,8;1,126;0,98;142,44;137,2;1
"259";0,976;0,968;202,08;197,02;69,6;68,2;0,972;0,964;130,76;128,76;1
"260";1,038;1,054;212,76;210,16;71;72,2;1,062;1,046;136,88;137,26;0
"261";1,056;0,988;213,38;201,14;71,4;70,2;1,084;0,958;138,88;131,62;1
"262";1,058;0,926;208,38;194,02;74,2;68,4;1,08;0,936;136,16;126,52;1
"263";1,056;0,974;215,1;199,14;71,2;70;1,084;0,95;139,3;132,9;1
"264";1,058;0,988;208,38;201,14;74,2;70,2;1,08;0,958;136,16;131,62;1
"265";0,974;0,926;199,14;194,02;70;68,4;0,95;0,936;132,9;126,52;0
"266";0,958;0,892;198,36;186,02;68,4;66,8;0,962;0,862;128,74;121,9;1
"267";1,038;1,028;208,86;205,48;70,6;71,2;1,068;1,048;136,06;131,98;0
"268";1,024;0,914;205,62;190,6;69,8;69,4;1,006;0,948;130,84;125,62;1
"269";0,942;1,04;189,72;208,62;69,6;72,4;0,914;1,052;124,66;135,46;0
"270";1,092;1,042;220,58;210,54;73,6;73,2;1,126;1,048;142,44;135,78;0
"271";1,04;0,934;208,62;194,22;72,4;68,6;1,052;0,928;135,46;127,56;1
"272";0,898;0,836;187,06;187,98;68,4;62,2;0,864;0,846;124,1;121,8;1
"273";0,934;0,964;194,22;203,12;68,6;68,2;0,928;0,958;127,56;132;1
"274";1,054;1,038;210,16;212,76;72,2;71;1,046;1,062;137,26;136,88;0
"275";0,988;0,952;199,34;194,6;70,4;69,2;0,968;0,936;129,58;125,82;1
"276";0,958;0,944;197,38;196,24;69,2;68,6;0,958;0,92;130,34;128,46;0
"277";0,876;0,892;190,18;186,02;66,6;66,8;0,87;0,862;124,96;121,9;0
"278";1,038;1,032;208,86;217,18;70,6;69,4;1,068;1,064;136,06;140,64;1
"279";0,958;0,876;198,36;190,18;68,4;66,6;0,962;0,87;128,74;124,96;1
"280";1,046;0,942;209,3;189,72;72;69,6;1,07;0,914;134,34;124,66;0
"281";1,064;1,042;224,26;210,54;71,4;73,2;1,072;1,048;144,22;135,78;0
"282";0,79;0,878;186,26;189,6;62;66,8;0,768;0,858;121,1;124,66;0
"283";0,898;1,002;188,22;209,86;67,6;69,8;0,878;0,98;123,4;137,2;0
"284";1,046;0,964;209,3;203,12;72;68,2;1,07;0,958;134,34;132;1
"285";0,942;0,934;189,72;194,22;69,6;68,6;0,914;0,928;124,66;127,56;1
"286";1,092;0,958;220,58;196,16;73,6;69,2;1,126;0,93;142,44;129,36;1
"287";1,046;0,85;209,3;186,78;72;66;1,07;0,832;134,34;123,56;1
"288";0,922;0,908;194,22;194,4;68,4;67,6;0,906;0,884;128,36;124,88;0
"289";1,008;0,934;208,26;194,22;70;68,6;1,03;0,928;133,9;127,56;0
"290";0,96;0,952;187,1;194,6;70,4;69,2;0,932;0,936;123,86;125,82;0
"291";1,038;0,988;212,76;199,34;71;70,4;1,062;0,968;136,88;129,58;1
"292";0,96;0,96;196,8;187,1;68,8;70,4;0,96;0,932;128,4;123,86;0
"293";0,954;1,008;202,48;207,24;69,4;71,2;0,95;1,012;131,82;134,3;1
"294";1,056;1,058;213,38;208,38;71,4;74,2;1,084;1,08;138,88;136,16;0
"295";0,988;0,974;201,14;199,14;70,2;70;0,958;0,95;131,62;132,9;1
"296";1,056;0,926;213,38;194,02;71,4;68,4;1,084;0,936;138,88;126,52;1
"297";1,058;0,966;208,38;202,6;74,2;69,4;1,08;0,948;136,16;134,7;0
"298";0,988;0,926;201,14;194,02;70,2;68,4;0,958;0,936;131,62;126,52;1
"299";0,898;1,042;188,22;210,54;67,6;73,2;0,878;1,048;123,4;135,78;0
"300";1,038;0,954;212,76;202,48;71;69,4;1,062;0,95;136,88;131,82;1
"301";1,054;0,952;210,16;194,6;72,2;69,2;1,046;0,936;137,26;125,82;1
"302";0,96;1,038;187,1;212,76;70,4;71;0,932;1,062;123,86;136,88;0
"303";1,008;0,988;207,24;205,26;71,2;69,2;1,012;1,004;134,3;133,56;0
"304";1,054;0,842;210,16;185,34;72,2;65,6;1,046;0,848;137,26;123,02;1
"305";1;0,988;202,7;199,34;70,6;70,4;0,99;0,968;133,18;129,58;0
"306";1,064;0,898;224,26;188,22;71,4;67,6;1,072;0,878;144,22;123,4;1
"307";0,948;0,85;207,54;186,78;69,8;66;0,94;0,832;135;123,56;0
"308";0,934;0,948;194,22;207,54;68,6;69,8;0,928;0,94;127,56;135;1
"309";0,988;1,002;199,34;202,3;70,4;70;0,968;0,992;129,58;130,46;1
"310";1,008;0,952;207,24;194,6;71,2;69,2;1,012;0,936;134,3;125,82;1
"311";1,054;0,944;210,16;191,36;72,2;69,4;1,046;0,916;137,26;126,92;1
"312";1,092;1,012;220,58;204,44;73,6;71,2;1,126;1,024;142,44;133,38;1
"313";1,064;1,002;224,26;209,86;71,4;69,8;1,072;0,98;144,22;137,2;0
"314";0,964;0,836;203,12;188,98;68,2;62,2;0,958;0,804;132;125,02;1
"315";0,896;1,016;190,02;198,98;68,4;70,4;0,882;0,978;127;131,42;0
